"author_id","author_name","institution_id","inst_name","num_articles","min_pubyear","max_pubyear","journals"
A5099569346,Jeremy,I4210110130,Staatsarchiv Bremen,1,1929,1929,{ZRG}
A5099569346,Jeremy,I95583923,Direction Générale de l'Armement,1,1929,1929,{ZRG}
A5099569347,Lex Konrad,I4210110130,Staatsarchiv Bremen,1,1929,1929,{ZRG}
A5099569347,Lex Konrad,I95583923,Direction Générale de l'Armement,1,1929,1929,{ZRG}
A5099569348,Karl August,I4210110130,Staatsarchiv Bremen,1,1929,1929,{ZRG}
A5099569348,Karl August,I95583923,Direction Générale de l'Armement,1,1929,1929,{ZRG}
A5099569760,Gerald Spindler,I4210087053,Microsoft (Germany),1,2016,2016,{CR}
A5099569760,Gerald Spindler,I4210135397,Zentrum für Foren in der Grafischen Datenverarbeitung,1,2016,2016,{CR}
A5099569761,Jan Philipp,I4210087053,Microsoft (Germany),1,2016,2016,{CR}
A5099569761,Jan Philipp,I4210135397,Zentrum für Foren in der Grafischen Datenverarbeitung,1,2016,2016,{CR}
A5099569762,Albrecht -Das Neue,I4210087053,Microsoft (Germany),1,2016,2016,{CR}
A5099569762,Albrecht -Das Neue,I4210135397,Zentrum für Foren in der Grafischen Datenverarbeitung,1,2016,2016,{CR}
A5099569763,Michael Rath,I4210087053,Microsoft (Germany),1,2016,2016,{CR}
A5099569763,Michael Rath,I4210135397,Zentrum für Foren in der Grafischen Datenverarbeitung,1,2016,2016,{CR}
A5099710317,Joseph Balon,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710318,Wolfgang Metz,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710319,Bemerkungen Über Provinz,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710320,Widukind Von Corvey,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710321,Wilhelm Abel,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710322,Heinrich Büttner,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710323,Jordan Karl,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710324,E Von Edmund,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710325,L Handgemal,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710326,Franz Beyerle,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710327,Stammesrechte Kroeschell,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710328,Centene Kuhn,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710329,Herzogsherrschaft Miszellen,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710330,Der Louis,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710331,Im Pranger,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099710332,Das Friedrich,I67348948,Bayer (Germany),1,1956,1956,{ZRG}
A5099743272,Horst Hammen,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743272,Horst Hammen,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743273,Maria Lucia,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743273,Maria Lucia,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743274,Aeschines Übers,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743274,Aeschines Übers,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743275,Von Carey,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743275,Von Carey,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743276,The Oratory,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743276,The Oratory,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743277,Andocides Übers,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743277,Andocides Übers,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743278,Von Gagarin,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743278,Von Gagarin,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743279,D Macdowell,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743279,D Macdowell,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743280,Der Jurist,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743280,Der Jurist,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743281,Andreas Wacke Biedenkopf-Ziehner,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743281,Andreas Wacke Biedenkopf-Ziehner,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743282,Koptische Schenkungsurkunden,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743282,Koptische Schenkungsurkunden,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743283,Hans Carawan,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743283,Hans Carawan,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743284,Thür Cocoç,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743284,Thür Cocoç,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743285,Drept Çtefan,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743285,Drept Çtefan,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743286,Diamant Deller,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743286,Diamant Deller,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743287,Vertrage Patrick,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743287,Vertrage Patrick,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743288,Absatz Satz,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743288,Absatz Satz,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743289,Iulius Paulus,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743289,Iulius Paulus,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743290,H Hilling,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743290,H Hilling,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743291,Anzeige Von Fritz,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743291,Anzeige Von Fritz,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743292,Sturm Dobesch,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743292,Sturm Dobesch,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743293,K Tomaschitz,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743293,K Tomaschitz,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743294,Norbert Ehrhardt,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743294,Norbert Ehrhardt,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743295,Epigraphic Evidence,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743295,Epigraphic Evidence,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743296,Stadtpräfekt Claudius,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743296,Stadtpräfekt Claudius,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743297,Anzeige Bodel,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743297,Anzeige Bodel,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743298,Joachim Ermann,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743298,Joachim Ermann,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743299,Evelyn Ernst,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743299,Evelyn Ernst,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743300,Rechtsmängelhaftung Besprochen,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743300,Rechtsmängelhaftung Besprochen,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743301,Excerptiones Iuris Hg,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743301,Excerptiones Iuris Hg,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743302,L Durand,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743302,L Durand,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743303,Horst Jakobs,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743303,Horst Jakobs,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743304,Wesener Fargnoli,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743304,Wesener Fargnoli,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743305,Das Heinrich,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743305,Das Heinrich,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743306,Digestum Vêtus Jansen,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743306,Digestum Vêtus Jansen,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743307,Zur Lehre Von Der Ungerechtfertigten Bereicherung,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743307,Zur Lehre Von Der Ungerechtfertigten Bereicherung,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099743308,Savigny Peluso,I4210112296,Max Planck Institute for Comparative and International Private Law,1,2003,2003,{ZRG}
A5099743308,Savigny Peluso,I4210115175,AnthroTronix (United States),1,2003,2003,{ZRG}
A5099764218,Josef Isensee,I18860807,Wittenberg University,1,1987,1987,{ZRG}
A5099764221,Von Mordek,I4210122282,Praktisk-Teologiske Seminar,1,1987,1987,{ZRG}
A5099856763,Von Besprochen,I4210097854,Association pour l'Utilisation du Rein Artificiel dans la région Lyonnaise,1,1899,1899,{ZRG}
A5099856763,Von Besprochen,I4210153125,Schmerzklinik Kiel,1,1899,1899,{ZRG}
A5099856763,Von Besprochen,I4210154893,Altrecht GGZ,1,1899,1899,{ZRG}
A5099867954,Peter Rädler,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867954,Peter Rädler,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867954,Peter Rädler,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867954,Peter Rädler,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867954,Peter Rädler,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867954,Peter Rädler,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867954,Peter Rädler,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867954,Peter Rädler,I1850255,University of Basel,1,2023,2023,{CR}
A5099867954,Peter Rädler,I22465464,University of Münster,1,2023,2023,{CR}
A5099867954,Peter Rädler,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867954,Peter Rädler,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867954,Peter Rädler,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867954,Peter Rädler,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867954,Peter Rädler,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867954,Peter Rädler,I924572780,Praxis,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I1850255,University of Basel,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I22465464,University of Münster,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867955,Stefan Schuppert,I924572780,Praxis,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I1850255,University of Basel,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I22465464,University of Münster,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867974,Gräfelfing Europäische,I924572780,Praxis,1,2023,2023,{CR}
A5099867975,Berlin Ra,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867975,Berlin Ra,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867975,Berlin Ra,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867975,Berlin Ra,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867975,Berlin Ra,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867975,Berlin Ra,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867975,Berlin Ra,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867975,Berlin Ra,I1850255,University of Basel,1,2023,2023,{CR}
A5099867975,Berlin Ra,I22465464,University of Münster,1,2023,2023,{CR}
A5099867975,Berlin Ra,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867975,Berlin Ra,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867975,Berlin Ra,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867975,Berlin Ra,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867975,Berlin Ra,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867975,Berlin Ra,I924572780,Praxis,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I1850255,University of Basel,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I22465464,University of Münster,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867991,Joachim Bornkamm,I924572780,Praxis,1,2023,2023,{CR}
A5099867992,Markus Hössle,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867992,Markus Hössle,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867992,Markus Hössle,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867992,Markus Hössle,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867992,Markus Hössle,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867992,Markus Hössle,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867992,Markus Hössle,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867992,Markus Hössle,I1850255,University of Basel,1,2023,2023,{CR}
A5099867992,Markus Hössle,I22465464,University of Münster,1,2023,2023,{CR}
A5099867992,Markus Hössle,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867992,Markus Hössle,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867992,Markus Hössle,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867992,Markus Hössle,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867992,Markus Hössle,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867992,Markus Hössle,I924572780,Praxis,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I1850255,University of Basel,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I22465464,University of Münster,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867993,Vor- Sitzender Richter,I924572780,Praxis,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I106157433,University of Kassel,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I149899117,Max Planck Society,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I154338468,University of Fribourg,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I184565670,Georgetown University,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I1850255,University of Basel,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I22465464,University of Münster,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I2800534741,Directorate-General for Energy,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I39343248,Humboldt-Universität zu Berlin,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I4210116730,Universitätsmedizin Göttingen,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I4210134579,Dana-Farber/Harvard Cancer Center,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I51556381,University of Virginia,1,2023,2023,{CR}
A5099867997,Eike Ullmann,I924572780,Praxis,1,2023,2023,{CR}
A5100040265,Dieter Müller-Hengstenberg,I102335020,Karlsruhe Institute of Technology,1,2023,2023,{CR}
A5100040265,Dieter Müller-Hengstenberg,I106157433,University of Kassel,1,2023,2023,{CR}
A5100040265,Dieter Müller-Hengstenberg,I114090438,Goethe University Frankfurt,1,2023,2023,{CR}
A5100040265,Dieter Müller-Hengstenberg,I114112103,Leibniz University Hannover,1,2023,2023,{CR}
