"journal_name","doi","openalex_id","pubyear","pubyear_openalex","author_cnt","author_cnt_openalex","publisher","publisher_openalex","inst_count_openalex","citations_count"
JZ,"10.1628/002268808784271043",W4234164667,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268817X14988177884948",W4237712670,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268816X14653734164139",W4237925799,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0011",W4246761624,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2022-0004",W4214881939,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1970-4-375",W3155852641,1970,1970,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,19
JZ,"10.1628/jz-2021-0128",W3156637375,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2016-2-93",W4244352981,2016,2016,0,19,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,4
KritV,"10.5771/2193-7869-2008-1-17",W2322350950,2008,2008,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,7
JZ,"10.1628/002268812798860265",W4251255044,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807780223113",W1963495798,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2014-3-316",W4241809703,2014,2014,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
Staat,"10.3790/staa.61.1.toc",W4280618805,2022,2022,0,0,Duncker & Humblot GmbH,Duncker & Humblot,0,0
AöR,"10.1628/000389116X14810988437504",W2571402350,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268818X15160995137512",W4233168994,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268806779166804",W2096460404,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1970-2-209",W4213288571,1970,1970,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/rabelsz-2022-0074",W4285245087,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
Staat,"10.3790/staa.60.4.653",W4213001053,2021,2021,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,1
KJ,"10.5771/0023-4834-1994-2-158",W4247480591,1994,1994,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2021-0383",W4205708455,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/0033725033654018",W302664337,2003,2003,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,6
JZ,"10.1628/jz-2022-0190",W4285232866,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2005-3-337",W2401916066,2005,2005,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268815X14368640508337",W2949026565,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2017-2-74",W4240534142,2017,2017,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268812803282774",W2027436218,2012,2012,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,3
JZ,"10.1628/002268814X13940178726029",W1966159403,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,10
KritV,"10.5771/2193-7869-2009-2-193",W2325350264,2009,2009,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,2,1
JZ,"10.1628/002268806779232549",W2076634320,2006,2006,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372515X14373846830142",W2500977649,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808783600200",W2069478276,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2021-0218",W4242249216,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807779949435",W1984483596,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,4
KJ,"10.5771/0023-4834-1999-4-657",W4245016767,1999,1999,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AcP,"10.1628/acp-2018-0032",W4243600515,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372508786013241",W4299702321,2008,2008,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1986-4-499",W4239937793,1986,1986,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2022-0196",W4285240823,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0121",W2954679654,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,7
RabelsZ,"10.1628/003372512802734977",W4300467991,2012,2012,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372516X14672884720699",W2564105745,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0008",W4233343768,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389116X14618424682583",W4251886403,2016,2016,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2004-1-54",W2329650528,2004,2004,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,1,1
JZ,"10.1628/002268816X14725453838386",W2566676647,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0163",W4386499826,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268812799122010",W2033224622,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0327",W2978722481,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1968-2-143",W3161474086,1968,1968,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,4
Staat,"10.3790/staa.53.1.1",W2056947460,2014,2014,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,6
Staat,"10.3790/staa.48.4.497",W2056846628,2009,2009,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,21
KJ,"10.5771/0023-4834-2019-2-129",W4233504144,2019,2019,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KritV,"10.5771/2193-7869-2022-3-211",W4380343909,2023,2022,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-1981-3-341",W4240979338,1981,1981,0,10,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,5,0
KJ,"10.5771/0023-4834-2010-4-375",W2315973270,2010,2010,3,3,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,17
JZ,"10.1628/jz-2022-0282",W4294225043,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0255",W2891491695,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/002268811797647895",W2012799147,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1979-1-86",W4249926351,1979,1979,1,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
RabelsZ,"10.1628/003372516X14697686262646",W2554933098,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
RabelsZ,"10.1628/rabelsz-2019-0091",W2982228160,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1983-4-349",W3197223999,1983,1983,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,19
JZ,"10.1628/002268807782717177",W2326641297,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372512800133453",W1531444002,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,1,10
RabelsZ,"10.1628/003372513X661166",W2326362713,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2020-0040",W4245833788,2020,2020,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AcP,"10.1628/000389912803571158",W309900085,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268809788795317",W4254554756,2009,2009,2,3,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268813X13644720632057",W2050701359,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/000389109788732771",W2327331547,2009,2009,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2022-3-260",W4380343891,2023,2022,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
RabelsZ,"10.1628/003372515X14339403064160",W2916093610,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/acp-2022-0024",W4316923476,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372508783285739",W4253969905,2008,2008,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268818X15172159521998",W2792440899,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1987-3-375",W4239799892,1987,1987,0,12,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,3,1
KJ,"10.5771/0023-4834-2008-3-247",W2034675637,2008,2008,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,1,0
KJ,"10.5771/0023-4834-2018-2-150",W2805627913,2018,2018,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268817X15036698000026",W2771373592,2017,2017,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
Staat,"10.3790/staa.50.1.123",W4250870220,2011,2011,0,0,Duncker & Humblot GmbH,Duncker & Humblot,0,1
Staat,"10.3790/staa.60.3.353",W3204103993,2021,2021,2,2,Duncker & Humblot GmbH,Duncker & Humblot,0,0
JZ,"10.1628/002268808783791894",W2093992759,2008,2008,2,2,Mohr Siebeck,Mohr Siebeck Verlag,1,0
AcP,"10.1628/000389914X13981553946570",W2093542687,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,4
Staat,"10.3790/staa.57.3.321",W4234445880,2018,2018,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
JZ,"10.1628/jz-2020-0148",W4250999030,2020,2020,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2011-2-170",W2399391117,2011,2011,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
KJ,"10.5771/0023-4834-1979-3-312",W4232200901,1979,1979,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268814X13874451671363",W1966041708,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/000389107782418174",W4229955979,2007,2007,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2020-0093",W3165705848,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389110791162606",W4252439435,2010,2010,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1977-3-243",W4244513319,1977,1977,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
JZ,"10.1628/jz-2023-0294",W4387755847,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2009-1-31",W2312829659,2009,2009,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,3
JZ,"10.1628/002268806779232486",W4251766073,2006,2006,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1977-3-434",W4249118630,1977,1977,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268812803757704",W1981191142,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2008-1-73",W2318181725,2008,2008,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
AcP,"10.1628/000389914X13920224936177",W2059067406,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/002268817X14967678049609",W2737598637,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/000389111798369843",W2333962710,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/000389111797373461",W2002481479,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
RabelsZ,"10.1628/003372515X14339403064368",W1803866729,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,1,13
JZ,"10.1628/002268807779946528",W1993871136,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2019-0194",W4246545695,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807781637960",W4230790219,2007,2007,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372506778825241",W4256104400,2006,2006,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1976-1-1",W4238967796,1976,1976,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
KritV,"10.5771/2193-7869-2018-1-1",W4245586372,2018,2018,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-1994-1-23",W4230544757,1994,1994,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,1,3
JZ,"10.1628/jz-2023-0325",W4388144165,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0252",W4231087727,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AcP,"10.1628/000389916X14600146225634",W2485157229,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2022-0194",W4285174171,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/002268811795685165",W2046670344,2011,2011,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1987-3-331",W4254166736,1987,1987,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/002268808786478547",W2076422419,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-2020-2-225",W3033455319,2020,2020,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KritV,"10.5771/2193-7869-2009-1-88",W2325814473,2009,2009,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
JZ,"10.1628/002268807782505712",W4251457860,2007,2007,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0112",W2892165142,2018,2018,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0176",W4383269053,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2018-0038",W2917303679,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0164",W4244818692,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2007-3-286",W2334204965,2007,2007,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
JZ,"10.1628/002268814X13915134982021",W2087207983,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389912801228539",W4237845217,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/aoer-2022-0012",W4312266312,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268812800161087",W4237027296,2012,2012,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808785849627",W2026651942,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AöR,"10.1628/aoer-2022-0017",W4320153189,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268817X14984666965435",W2761721005,2017,2017,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268812804720118",W4205116097,2012,2012,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0238",W4389443165,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2018-0017",W2918932535,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2001-1-69",W4235908797,2001,2001,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/jz-2023-0068",W4352992034,2023,2023,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1980-3-276",W4205539571,1980,1980,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,3
JZ,"10.1628/jz-2021-0390",W4205125525,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268816X14658909076994",W2532620633,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
RabelsZ,"10.1628/rabelsz-2022-0014",W4205527674,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2021-0279",W4235699082,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1975-1-90",W4254712135,1975,1975,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
KJ,"10.5771/0023-4834-2020-1-63",W3013651895,2020,2020,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2023-3-379",W4386336004,2023,2023,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
JZ,"10.1628/002268813X13756987807658",W2022599629,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/002268815X14466462297214",W2595033870,2016,2016,3,3,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372515X14176993262194",W3123761901,2015,2015,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,6
JZ,"10.1628/002268815X14242595246590",W2586240745,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2022-0163",W4285148526,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
KJ,"10.5771/0023-4834-2019-4-626",W2990096037,2019,2019,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
RabelsZ,"10.1628/003372515X14339403064043",W2917646191,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2018-0051",W4235792053,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/jz-2018-0359",W4254518142,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2022-0001",W4205164407,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2001-3-337",W4242064000,2001,2001,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2020-0241",W4240565884,2020,2020,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0076",W4352993322,2023,2023,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2023-0251",W4387303783,2023,2023,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KritV,"10.5771/2193-7869-2022-1-2",,2022,,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,,0,0
JZ,"10.1628/002268813X13859740164678",W1972130228,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268812801324995",W1965036148,2012,2012,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AöR,"10.1628/aoer-2018-0022",W2888771870,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2020-0105",W3160284205,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2019-0309",W2974525591,2019,2019,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2021-0122",W4246307970,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/003372516X14697686262565",W2556104231,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,15
JZ,"10.1628/jz-2020-0012",W4251228284,2020,2020,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AcP,"10.1628/acp-2020-0018",W3047048595,2020,2020,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2020-0121",W3111474355,2020,2020,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
Staat,"10.3790/staa.58.4.535",W2995141840,2019,2019,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
JZ,"10.1628/jz-2018-0153",W4230200611,2018,2018,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1996-4-534",W4210795422,1996,1996,0,0,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
JZ,"10.1628/jz-2019-0127",W2936225651,2019,2019,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X14163085872464",W2315080677,2015,2015,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
KJ,"10.5771/0023-4834-1969-4-392",W4242056006,1969,1969,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/rabelsz-2018-0094",W3124639091,2018,2018,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,2
JZ,"10.1628/jz-2022-0356",W4312356202,2022,2022,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
AcP,"10.1628/acp-2016-0001",W4245887693,2016,2016,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2021-4-455",W4205388160,2021,2021,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
KJ,"10.5771/0023-4834-2007-2-184",W2322238468,2007,2007,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/003372507782419453",W4292925344,2007,2007,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268816X14660884780708",W2537436333,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268814X14107914692591",W2051274117,2014,2014,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,9
Staat,"10.3790/staa.60.2.297",W4205991790,2021,2021,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,1
KJ,"10.5771/0023-4834-2015-1-96",W2325239080,2015,2015,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
RabelsZ,"10.1628/rabelsz-2022-0027",W4285113358,2022,2022,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-2012-3-238",W2403953461,2012,2012,2,2,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,0
Staat,"10.3790/staa.59.4.599",W3139818344,2020,2020,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
RabelsZ,"10.1628/0033725024122928",W4301325257,2002,2002,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268807780682439",W2089131350,2007,2007,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,5
RabelsZ,"10.1628/003372513X668808",W2515022829,2013,2013,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1988-1-1",W3157791698,1988,1988,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,10
JZ,"10.1628/jz-2021-0413",W4205095140,2021,2021,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
RabelsZ,"10.1628/rabelsz-2020-0096",W3165314904,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1999-1-94",W4240117738,1999,1999,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,1,1
JZ,"10.1628/002268809789069141",W4254985637,2009,2009,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808784517969",W2081669278,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1988-3-360",W4242709898,1988,1988,0,11,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,2,0
JZ,"10.1628/002268816X14701483330706",W2519482815,2016,2016,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,16
JZ,"10.1628/jz-2020-0195",W4236563227,2020,2020,1,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
AcP,"10.1628/000389903780330214",W4230340649,2003,2003,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/jz-2020-0377",W3118883697,2021,2021,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,1
JZ,"10.1628/jz-2019-0110",W2936886198,2019,2019,2,2,Mohr Siebeck,Mohr Siebeck Verlag,0,5
JZ,"10.1628/002268808785259848",W4242676722,2008,2008,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
Staat,"10.3790/staa.61.2.235",W4288058564,2022,2022,1,1,Duncker & Humblot GmbH,Duncker & Humblot,0,0
JZ,"10.1628/jz-2010-0051",W4250248135,2010,2010,0,0,Mohr Siebeck,Mohr Siebeck Verlag,0,0
JZ,"10.1628/002268808784910179",W4247819545,2008,2008,1,1,Mohr Siebeck,Mohr Siebeck Verlag,0,0
KJ,"10.5771/0023-4834-1972-1-99",W4233372078,1972,1972,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,2
KJ,"10.5771/0023-4834-1992-2-235",W4230532358,1992,1992,1,1,Nomos Verlagsgesellschaft mbH & Co. KG,Nomos,0,1
